item_id,src,hypo_A,hypo_B,label
item_0262,"After you move fields to the drop areas so that the drop area captions are covered up, you can still drag additional fields to the areas.",即使将字段移至拖放区域并覆盖了区域标题，您仍然可以将其他字段拖放到这些区域。,将字段移至拖放区域后，即使拖放区域的标题被遮盖，仍可继续将其他字段拖到这些区域。,
item_0263,"An hour afterwards I came upon the whole concern wrecked in a bush – man, hammock, groans, blankets, horrors.",一个小时后，我撞见那整套家当全毁在了一处灌木丛里——人、吊床、呻吟声、毛毯，惨不忍睹。,一个小时后，我发现那整套家当全栽进了一丛灌木里——人、吊床、呻吟声、毯子，以及种种惨状。,
item_0264,"Arial photos, loose connections to AQ Kahn and Libya make up the evidence that the group presented.",航拍照片以及与阿卜杜勒·卡迪尔·汗和利比亚的松散联系，构成了该组织提供的证据。,该组织提出的证据包括航拍照片，以及与阿卜杜勒·卡迪尔·汗和利比亚之间牵强的联系。,
item_0265,"Pay attention, altough there are automatic storage, you can only pay with coins (they're now installing some where you'll be able to pay with credit card, but it's sporadic now.",请注意，虽然有自动寄存柜，但目前只能用硬币支付（他们正在安装一些可刷信用卡支付的寄存柜，但现在还不普遍）。,请注意，虽然有自动寄存柜，但目前只能用硬币支付（现在正在安装一些支持信用卡支付的柜子，但目前还只是零星分布）。,
item_0266,he tried to keep his eyes open but the whirl of green flames made him feel sick,他竭力睁着眼睛，可绿色火焰的旋涡让他一阵恶心,他竭力睁着双眼，但那旋转不息的绿色火焰却让他阵阵作呕。,
item_0267,I would highly recommend that you read through some reliable bearded guides to make sure you have everything set up correctly:,我强烈建议你通读一些可靠的蓄胡指南，以确保你的各项准备工作都正确无误：,我强烈建议你通读一些可靠的鬃狮蜥饲养指南，以确保各项设置都正确到位：,
item_0268,Thank you for your time and attention.,感谢您的宝贵时间与关注。,感谢您的宝贵时间与关注。,
item_0269,"He's a good chap, if they'll let him alone, he's learnt a lot, and one's done what one could...",他是个挺好的小伙子，只要大家不去打扰他，他也学到了不少东西，而我也算尽了自己的一份力……,他是个好小伙子，只要他们别去烦他；他已经学到了很多，能做的也都尽力做了……,
item_0270,"However, when you apply a filter by selection, the conditional filter already applied on the field is removed before the filter by selection is applied.",然而，当您应用“按选定内容筛选”时，该字段上已应用的条件筛选会在应用“按选定内容筛选”之前被移除。,但是，当您按选择内容应用筛选时，系统会先移除已应用于该字段的条件筛选，然后再应用按选择内容筛选。,
item_0271,Let me know if that doesn't seem possible.,如果觉得不太可行，请随时告诉我。,如果你觉得这不可行，请告诉我。,
item_0272,Can we get together Friday morning July 7 at 800 am at your office?,我们能在7月7日星期五上午8点在您办公室见面吗？,我们能于7月7日星期五早上8:00在您的办公室见个面吗？,
item_0273,"Then he got fever, and had to be carried in a hammock slung under a pole.",随后他发了烧，只得躺在用一根木杆架起的吊床里，由人抬着前行。,后来他发起烧来，只好躺在挂在一根长杆下的吊床里，由人抬着走。,
item_0274,"This is just to let you know that Emma gave birth at week 34 on Friday, 6th July, to our triplets:",只是想告诉你，艾玛已于7月6日星期五在孕34周时生下了我们的三胞胎：,特此告知，艾玛于7月6日星期五（孕第34周）顺利生下了我们的三胞胎：,
item_0275,"If so, you may want to split and cover.",如果是这样，你可能需要分头行动并寻找掩护。,如果是这样，你们最好分头行动，互相掩护。,
item_0276,"Under the mango trees, barbers' mirrors set up a flash in the shade, and live chickens lay in heaps with their legs tied.",芒果树荫下，理发师的镜子反射出点点亮光；成堆的活鸡被绑住双腿，横七竖八地躺在地上。,芒果树下，理发匠支起的镜子在树荫里闪着亮光，活鸡被绑住双腿，一堆堆地躺着。,
item_0277,"It appears this guy is going to bring stability to the country and I think that's good news for the subcontinent.""",看来这家伙将给该国带来稳定，我认为这对整个次大陆来说是个好消息。,看来此人将为这个国家带来稳定，我认为这对整个次大陆来说是个好消息。,
item_0278,i need to hav sm good time spent with my gf..in kerala..in which all places in kerala shal i expect ambience and privacy for making love..pls help .thank you,我想和女朋友在喀拉拉邦共度一段美好时光。请问喀拉拉邦有哪些地方环境舒适、私密性好，适合情侣亲密相处？请帮忙推荐，谢谢。,我想和女朋友在喀拉拉邦度过一段浪漫时光。请问喀拉拉邦有哪些地方既有情调又能保证私密性，适合我们亲密温存？求大家推荐，谢谢。,
item_0279,where did you grow up?,你是在哪里长大的？,你是在哪里长大的？,
item_0280,That I can count on.,这我绝对指望得上。,这一点我可以指望。,
item_0281,"They hit the branches, they thresh the leaves with their sticks, and the fruit rains down.",他们敲击树枝，用棍棒抽打树叶，果实便如雨般纷纷落下。,他们击打树枝，用棍子抽打树叶，果子便如雨点般落下。,
item_0282,"Fill in the subject, this will be the header that everyone sees as they scroll through the list of postings in a particular group, click the post message button.",填写主题，该主题将作为大家在浏览特定群组的帖子列表时看到的标题，然后点击“发布消息”按钮。,填写主题（这将是大家在浏览特定小组的帖子列表时所看到的标题），然后点击“发布帖子”按钮。,
item_0283,The civilians in the Department of Defense only know how to blow things up.,国防部的文职人员只知道怎么把东西炸毁。,国防部的那些文官只知道怎么把东西炸毁。,
item_0284,"A cafeteria lunch in New York actually refers to a meeting in Canada between Churchill and Roosevelt, and a tussle with a drunk in the hallway of a rooming house corresponds to D-Day.",在纽约一家自助餐厅吃午饭，实际上指的是丘吉尔和罗斯福在加拿大的一次会晤；而在寄宿公寓走廊里与醉汉发生的一场扭斗，则对应着诺曼底登陆日。,纽约的一顿食堂午餐实际上指的是丘吉尔与罗斯福在加拿大的会晤，而寄宿公寓走廊里与醉汉的一场扭打则对应着诺曼底登陆日。,
item_0285,I wish it was. But this has nothing to do with literature.,我也希望如此，但这与文学毫无关系。,我倒希望如此。但这与文学无关。,
item_0286,"If you got the chance today, I should be really grateful if one of you could give me a call to discuss this issue; I think we should set out DPC's position clearly on this in correspondence without too much delay.",如果你们今天有空，我将非常感谢你们中的一位能给我打个电话，讨论一下这个问题；我认为我们应尽快在往来函件中明确阐述DPC对此事的立场。,如果大家今天方便的话，若能有人给我打个电话讨论一下这个问题，我将不胜感激；我认为我们应该毫不拖延地在往来信函中明确阐明DPC对此事的立场。,
